Sales_ID,Order_Date,Customer_ID,Product_ID,Rep_ID,Quantity,Product_Cost,Selling_Price,Discount%,After_Discount_Price,Payment_Method,Region,Order_Status
SALE05599,2024-10-03,CUST039,PROD013,REP001,2,464.94,551.64,5,524.06,NetBanking,West,Success
SALE05600,2023-03-20,CUST043,PROD012,REP010,1,123.12,165.55,30,115.88,Wallet,South,Success
SALE05601,2025-01-14,CUST008,PROD006,REP005,1,487.35,766.31,25,574.73,NetBanking,South,Success
SALE05602,2023-03-19,CUST010,PROD010,REP009,1,698.22,1141.87,25,856.4,Cash,West,Success
SALE05603,2025-07-02,CUST004,PROD003,REP008,1,77,134.12,15,114,Card,North,Success
SALE05604,2023-01-20,CUST038,PROD008,REP008,1,441.75,762.83,30,533.98,Wallet,North,Success
SALE05605,2025-05-19,CUST001,PROD001,REP004,2,701.54,823.66,20,658.93,Wallet,East,Success
SALE05606,2024-06-03,CUST033,PROD006,REP006,2,974.7,1532.62,15,1302.73,Cash,West,Success
SALE05607,2024-10-08,CUST076,PROD002,REP008,1,237.74,288.91,5,274.46,Wallet,North,Failed
SALE05608,2023-02-01,CUST083,PROD008,REP004,1,441.75,762.83,25,572.12,UPI,West,Success
SALE05609,2025-04-12,CUST019,PROD007,REP011,1,597.82,1021.42,15,868.21,UPI,West,Success
SALE05610,2024-08-18,CUST020,PROD007,REP008,2,1195.64,2042.84,20,1634.27,UPI,North,Success
SALE05611,2024-08-15,CUST003,PROD001,REP008,1,350.77,411.83,25,308.87,Cash,North,Failed
SALE05612,2024-02-19,CUST040,PROD006,REP010,1,487.35,766.31,10,689.68,UPI,South,Success
SALE05613,2025-02-26,CUST061,PROD012,REP008,1,123.12,165.55,0,165.55,Card,North,Success
SALE05614,2024-08-27,CUST007,PROD006,REP002,2,974.7,1532.62,0,1532.62,UPI,West,Success
SALE05615,2023-08-06,CUST017,PROD011,REP008,1,534.18,858.71,15,729.9,Card,North,Success
SALE05616,2025-07-17,CUST066,PROD006,REP001,1,487.35,766.31,10,689.68,Wallet,South,Success
SALE05617,2023-02-07,CUST079,PROD007,REP004,1,597.82,1021.42,5,970.35,NetBanking,East,Success
SALE05618,2024-07-18,CUST007,PROD009,REP006,1,32.84,39.23,5,37.27,Wallet,West,Success
SALE05619,2023-09-24,CUST028,PROD015,REP008,1,479.81,607.94,10,547.15,Card,North,Success
SALE05620,2024-07-10,CUST006,PROD003,REP006,1,77,134.12,25,100.59,NetBanking,West,Success
SALE05621,2025-07-04,CUST003,PROD001,REP008,1,350.77,411.83,25,308.87,NetBanking,North,Returned
SALE05622,2024-07-06,CUST091,PROD009,REP002,2,65.68,78.46,25,58.84,NetBanking,West,Success
SALE05623,2024-04-28,CUST061,PROD015,REP008,1,479.81,607.94,30,425.56,UPI,North,Success
SALE05624,2024-10-31,CUST047,PROD015,REP012,1,479.81,607.94,0,607.94,NetBanking,South,Returned
SALE05625,2025-03-04,CUST002,PROD008,REP007,1,441.75,762.83,5,724.69,Cash,West,Success
SALE05626,2023-06-02,CUST068,PROD008,REP006,1,441.75,762.83,10,686.55,NetBanking,West,Success
SALE05627,2024-01-10,CUST018,PROD010,REP012,1,698.22,1141.87,15,970.59,Wallet,South,Success
SALE05628,2024-02-06,CUST010,PROD009,REP001,2,65.68,78.46,30,54.92,UPI,West,Success
SALE05629,2023-08-17,CUST028,PROD010,REP008,1,698.22,1141.87,0,1141.87,Wallet,North,Success
SALE05630,2025-07-01,CUST003,PROD014,REP012,2,612.08,801.04,0,801.04,Cash,North,Success
SALE05631,2025-03-01,CUST047,PROD012,REP003,2,246.24,331.1,0,331.1,NetBanking,South,Success
SALE05632,2024-08-26,CUST032,PROD008,REP005,2,883.5,1525.66,5,1449.38,NetBanking,South,Success
SALE05633,2025-01-20,CUST005,PROD008,REP002,2,883.5,1525.66,10,1373.09,NetBanking,West,Success
SALE05634,2025-05-27,CUST006,PROD010,REP009,1,698.22,1141.87,5,1084.78,Wallet,West,Success
SALE05635,2023-10-25,CUST005,PROD008,REP009,1,441.75,762.83,20,610.26,Cash,West,Success
SALE05636,2023-05-18,CUST002,PROD008,REP011,4,1767,3051.32,30,2135.92,Cash,West,Returned
SALE05637,2024-04-20,CUST032,PROD001,REP010,1,350.77,411.83,10,370.65,UPI,South,Success
SALE05638,2024-05-28,CUST067,PROD004,REP009,1,291.71,459.62,5,436.64,NetBanking,West,Success
SALE05639,2024-06-06,CUST001,PROD008,REP004,1,441.75,762.83,25,572.12,UPI,East,Success
SALE05640,2023-04-03,CUST002,PROD012,REP002,1,123.12,165.55,10,149,Cash,West,Success
SALE05641,2024-02-11,CUST031,PROD005,REP008,1,332.89,592.54,15,503.66,Card,North,Success
SALE05642,2024-01-08,CUST061,PROD008,REP008,3,1325.25,2288.49,10,2059.64,Wallet,North,Success
SALE05643,2024-05-29,CUST010,PROD006,REP006,1,487.35,766.31,15,651.36,Wallet,West,Failed
SALE05644,2023-01-11,CUST011,PROD003,REP008,2,154,268.24,0,268.24,UPI,North,Returned
SALE05645,2024-11-09,CUST033,PROD015,REP002,1,479.81,607.94,5,577.54,NetBanking,West,Success
SALE05646,2023-09-02,CUST008,PROD013,REP010,1,232.47,275.82,5,262.03,Wallet,South,Success
SALE05647,2025-05-18,CUST001,PROD002,REP004,1,237.74,288.91,0,288.91,NetBanking,East,Success
SALE05648,2025-04-05,CUST045,PROD011,REP008,1,534.18,858.71,20,686.97,Cash,North,Success
SALE05649,2024-09-20,CUST036,PROD006,REP011,1,487.35,766.31,10,689.68,UPI,West,Success
SALE05650,2024-12-01,CUST032,PROD015,REP008,3,1439.43,1823.82,15,1550.25,UPI,South,Returned
SALE05651,2023-06-19,CUST046,PROD006,REP008,1,487.35,766.31,5,727.99,UPI,North,Success
SALE05652,2025-02-14,CUST040,PROD005,REP010,1,332.89,592.54,15,503.66,Card,South,Success
SALE05653,2024-06-10,CUST006,PROD009,REP006,1,32.84,39.23,10,35.31,Wallet,West,Success
SALE05654,2023-05-24,CUST011,PROD013,REP008,1,232.47,275.82,30,193.07,Wallet,North,Success
SALE05655,2024-04-01,CUST004,PROD004,REP008,1,291.71,459.62,5,436.64,UPI,North,Success
SALE05656,2023-06-13,CUST004,PROD011,REP008,1,534.18,858.71,30,601.1,Card,North,Success
SALE05657,2023-07-03,CUST040,PROD001,REP001,2,701.54,823.66,0,823.66,UPI,South,Success
SALE05658,2024-08-02,CUST072,PROD014,REP005,2,612.08,801.04,25,600.78,Card,South,Success
SALE05659,2025-08-29,CUST109,PROD002,REP008,1,237.74,288.91,10,260.02,Cash,North,Success
SALE05660,2024-08-02,CUST036,PROD014,REP011,1,306.04,400.52,0,400.52,Card,West,Success
SALE05661,2024-11-06,CUST005,PROD008,REP011,1,441.75,762.83,30,533.98,UPI,West,Success
SALE05662,2025-06-12,CUST003,PROD007,REP005,2,1195.64,2042.84,10,1838.56,Wallet,North,Success
SALE05663,2023-05-30,CUST058,PROD015,REP006,2,959.62,1215.88,30,851.12,NetBanking,West,Success
SALE05664,2025-01-23,CUST031,PROD015,REP008,2,959.62,1215.88,30,851.12,NetBanking,North,Success
SALE05665,2025-01-19,CUST035,PROD010,REP009,1,698.22,1141.87,10,1027.68,UPI,West,Success
SALE05666,2024-05-10,CUST049,PROD003,REP011,1,77,134.12,5,127.41,NetBanking,West,Success
SALE05667,2025-08-19,CUST042,PROD008,REP007,1,441.75,762.83,0,762.83,Card,Central,Success
SALE05668,2024-01-03,CUST065,PROD008,REP008,4,1767,3051.32,15,2593.62,Cash,North,Success
SALE05669,2023-02-11,CUST002,PROD008,REP002,3,1325.25,2288.49,5,2174.07,Card,West,Success
SALE05670,2023-08-13,CUST046,PROD009,REP008,1,32.84,39.23,10,35.31,Card,North,Success
SALE05671,2025-02-18,CUST070,PROD001,REP008,2,701.54,823.66,5,782.48,UPI,North,Success
SALE05672,2024-05-14,CUST009,PROD011,REP008,3,1602.54,2576.13,15,2189.71,Card,North,Success
SALE05673,2023-08-26,CUST037,PROD011,REP008,1,534.18,858.71,0,858.71,NetBanking,North,Success
SALE05674,2023-03-06,CUST010,PROD003,REP011,2,154,268.24,5,254.83,Cash,West,Success
SALE05675,2023-09-28,CUST107,PROD009,REP009,1,32.84,39.23,0,39.23,NetBanking,East,Failed
SALE05676,2024-01-14,CUST001,PROD009,REP002,1,32.84,39.23,5,37.27,Cash,East,Success
SALE05677,2023-08-28,CUST031,PROD010,REP008,1,698.22,1141.87,30,799.31,Card,North,Success
SALE05678,2023-02-13,CUST005,PROD002,REP011,1,237.74,288.91,5,274.46,UPI,West,Success
SALE05679,2024-11-15,CUST043,PROD010,REP003,2,1396.44,2283.74,10,2055.37,NetBanking,South,Success
SALE05680,2023-07-31,CUST005,PROD005,REP004,1,332.89,592.54,10,533.29,Cash,West,Success
SALE05681,2024-06-14,CUST007,PROD008,REP011,1,441.75,762.83,10,686.55,Card,West,Success
SALE05682,2025-07-18,CUST024,PROD012,REP009,1,123.12,165.55,15,140.72,Wallet,West,Failed
SALE05683,2025-03-21,CUST092,PROD010,REP004,1,698.22,1141.87,20,913.5,Cash,East,Success
SALE05684,2024-01-05,CUST006,PROD003,REP011,1,77,134.12,0,134.12,NetBanking,West,Success
SALE05685,2024-02-02,CUST004,PROD009,REP008,1,32.84,39.23,15,33.35,Cash,North,Failed
SALE05686,2024-04-25,CUST047,PROD015,REP003,1,479.81,607.94,10,547.15,Cash,South,Success
SALE05687,2025-07-28,CUST024,PROD003,REP011,2,154,268.24,10,241.42,Cash,West,Success
SALE05688,2024-04-10,CUST091,PROD013,REP009,3,697.41,827.46,0,827.46,NetBanking,West,Success
SALE05689,2025-06-21,CUST005,PROD010,REP006,1,698.22,1141.87,25,856.4,NetBanking,West,Success
SALE05690,2023-02-17,CUST038,PROD012,REP008,2,246.24,331.1,5,314.54,Cash,North,Success
SALE05691,2023-02-10,CUST007,PROD005,REP002,3,998.67,1777.62,5,1688.74,NetBanking,West,Success
SALE05692,2024-10-26,CUST005,PROD005,REP011,1,332.89,592.54,10,533.29,Card,West,Success
SALE05693,2023-11-28,CUST041,PROD014,REP006,2,612.08,801.04,15,680.88,Card,West,Success
SALE05694,2023-04-16,CUST033,PROD006,REP009,2,974.7,1532.62,0,1532.62,NetBanking,West,Success
SALE05695,2024-12-21,CUST047,PROD002,REP010,1,237.74,288.91,5,274.46,Cash,South,Success
SALE05696,2024-06-17,CUST009,PROD009,REP008,1,32.84,39.23,0,39.23,Card,North,Success
SALE05697,2024-10-10,CUST019,PROD003,REP006,2,154,268.24,5,254.83,Card,West,Success
SALE05698,2025-04-29,CUST016,PROD012,REP008,1,123.12,165.55,0,165.55,NetBanking,North,Success
SALE05699,2023-10-08,CUST115,PROD010,REP004,2,1396.44,2283.74,0,2283.74,UPI,East,Success
SALE05700,2025-05-04,CUST009,PROD014,REP008,1,306.04,400.52,5,380.49,Card,North,Success
SALE05701,2025-01-29,CUST009,PROD012,REP008,1,123.12,165.55,10,149,Cash,North,Success
SALE05702,2023-09-27,CUST011,PROD003,REP008,1,77,134.12,20,107.3,UPI,North,Success
SALE05703,2024-08-15,CUST030,PROD006,REP012,1,487.35,766.31,0,766.31,NetBanking,Central,Success
SALE05704,2024-07-11,CUST007,PROD012,REP006,2,246.24,331.1,5,314.54,UPI,West,Success
SALE05705,2024-08-06,CUST092,PROD007,REP004,1,597.82,1021.42,15,868.21,Wallet,East,Failed
SALE05706,2023-06-28,CUST008,PROD015,REP010,3,1439.43,1823.82,0,1823.82,NetBanking,South,Success
SALE05707,2024-01-21,CUST085,PROD011,REP003,1,534.18,858.71,15,729.9,NetBanking,West,Success
SALE05708,2024-10-31,CUST003,PROD001,REP008,2,701.54,823.66,25,617.74,UPI,North,Success
SALE05709,2024-01-23,CUST038,PROD014,REP010,5,1530.2,2002.6,30,1401.82,UPI,North,Success
SALE05710,2024-01-10,CUST090,PROD002,REP011,1,237.74,288.91,15,245.57,UPI,North,Success
SALE05711,2024-08-24,CUST005,PROD003,REP005,2,154,268.24,5,254.83,Wallet,West,Success
SALE05712,2024-10-31,CUST110,PROD011,REP008,1,534.18,858.71,10,772.84,NetBanking,North,Success
SALE05713,2025-07-08,CUST020,PROD013,REP008,2,464.94,551.64,25,413.73,Cash,North,Success
SALE05714,2025-05-05,CUST101,PROD008,REP008,1,441.75,762.83,15,648.41,Wallet,North,Success
SALE05715,2023-03-21,CUST040,PROD005,REP001,3,998.67,1777.62,10,1599.86,Cash,South,Success
SALE05716,2024-06-13,CUST009,PROD006,REP008,2,974.7,1532.62,15,1302.73,Wallet,North,Success
SALE05717,2023-09-15,CUST006,PROD006,REP006,1,487.35,766.31,20,613.05,Wallet,West,Success
SALE05718,2024-01-21,CUST009,PROD006,REP008,1,487.35,766.31,30,536.42,Cash,North,Success
SALE05719,2025-07-18,CUST003,PROD005,REP008,1,332.89,592.54,20,474.03,Cash,North,Success
SALE05720,2023-08-17,CUST004,PROD009,REP008,1,32.84,39.23,0,39.23,Wallet,North,Success
SALE05721,2024-06-12,CUST003,PROD014,REP008,1,306.04,400.52,5,380.49,Cash,North,Success
SALE05722,2024-02-20,CUST017,PROD006,REP008,1,487.35,766.31,25,574.73,NetBanking,North,Success
SALE05723,2023-12-28,CUST052,PROD004,REP004,1,291.71,459.62,5,436.64,Cash,East,Success
SALE05724,2025-04-16,CUST004,PROD013,REP008,1,232.47,275.82,30,193.07,NetBanking,North,Success
SALE05725,2025-06-07,CUST004,PROD011,REP008,2,1068.36,1717.42,5,1631.55,NetBanking,North,Success
SALE05726,2023-12-20,CUST037,PROD014,REP008,2,612.08,801.04,10,720.94,Card,North,Success
SALE05727,2024-05-13,CUST006,PROD004,REP008,2,583.42,919.24,20,735.39,Wallet,West,Success
SALE05728,2025-03-22,CUST003,PROD003,REP008,1,77,134.12,10,120.71,Cash,North,Failed
SALE05729,2024-05-08,CUST005,PROD008,REP011,1,441.75,762.83,0,762.83,Cash,West,Success
SALE05730,2025-06-27,CUST095,PROD009,REP004,1,32.84,39.23,15,33.35,Wallet,East,Success
SALE05731,2024-09-10,CUST062,PROD008,REP001,5,2208.75,3814.15,10,3432.74,Card,East,Success
SALE05732,2023-01-07,CUST011,PROD009,REP008,1,32.84,39.23,30,27.46,UPI,North,Success
SALE05733,2024-05-28,CUST038,PROD004,REP008,1,291.71,459.62,10,413.66,Cash,North,Returned
SALE05734,2025-06-22,CUST027,PROD008,REP004,1,441.75,762.83,10,686.55,Wallet,East,Failed
SALE05735,2023-05-23,CUST040,PROD010,REP001,2,1396.44,2283.74,15,1941.18,Card,South,Success
SALE05736,2024-03-26,CUST041,PROD007,REP011,1,597.82,1021.42,0,1021.42,UPI,West,Success
SALE05737,2023-06-19,CUST036,PROD010,REP002,1,698.22,1141.87,25,856.4,Card,West,Success
SALE05738,2023-08-24,CUST008,PROD007,REP010,1,597.82,1021.42,0,1021.42,NetBanking,South,Success
SALE05739,2023-03-20,CUST001,PROD006,REP004,2,974.7,1532.62,30,1072.83,UPI,East,Success
SALE05740,2024-06-10,CUST020,PROD006,REP008,1,487.35,766.31,25,574.73,Wallet,North,Success
SALE05741,2024-10-20,CUST083,PROD007,REP002,2,1195.64,2042.84,5,1940.7,Card,West,Success
SALE05742,2023-10-15,CUST030,PROD001,REP007,2,701.54,823.66,0,823.66,Card,Central,Success
SALE05743,2023-08-05,CUST065,PROD010,REP008,2,1396.44,2283.74,30,1598.62,Card,North,Failed
SALE05744,2023-06-03,CUST117,PROD013,REP004,1,232.47,275.82,5,262.03,Wallet,East,Success
SALE05745,2023-07-11,CUST005,PROD006,REP009,2,974.7,1532.62,15,1302.73,UPI,West,Success
SALE05746,2023-06-11,CUST042,PROD001,REP007,3,1052.31,1235.49,5,1173.72,UPI,Central,Success
SALE05747,2024-01-06,CUST040,PROD015,REP001,1,479.81,607.94,15,516.75,Wallet,South,Success
SALE05748,2024-09-08,CUST114,PROD005,REP006,1,332.89,592.54,10,533.29,NetBanking,West,Returned
SALE05749,2025-01-04,CUST115,PROD003,REP004,2,154,268.24,10,241.42,UPI,East,Success
SALE05750,2025-04-16,CUST041,PROD006,REP009,1,487.35,766.31,20,613.05,Card,West,Success
SALE05751,2023-05-02,CUST007,PROD011,REP011,3,1602.54,2576.13,15,2189.71,Cash,West,Success
SALE05752,2024-11-07,CUST053,PROD005,REP007,1,332.89,592.54,15,503.66,Card,Central,Success
SALE05753,2023-08-24,CUST003,PROD009,REP008,3,98.52,117.69,25,88.27,Wallet,North,Success
SALE05754,2024-02-29,CUST049,PROD007,REP002,1,597.82,1021.42,10,919.28,NetBanking,West,Success
SALE05755,2025-04-10,CUST090,PROD003,REP008,2,154,268.24,0,268.24,UPI,North,Success
SALE05756,2023-12-05,CUST014,PROD006,REP011,1,487.35,766.31,5,727.99,Card,West,Success
SALE05757,2025-01-07,CUST036,PROD011,REP011,5,2670.9,4293.55,0,4293.55,Card,West,Success
SALE05758,2023-04-27,CUST018,PROD009,REP012,1,32.84,39.23,5,37.27,Cash,South,Returned
SALE05759,2024-05-08,CUST018,PROD003,REP010,1,77,134.12,10,120.71,Card,South,Success
SALE05760,2024-11-22,CUST009,PROD004,REP008,1,291.71,459.62,20,367.7,Card,North,Success
SALE05761,2024-05-05,CUST048,PROD010,REP008,3,2094.66,3425.61,15,2911.77,Cash,North,Success
SALE05762,2024-05-05,CUST099,PROD012,REP008,1,123.12,165.55,5,157.27,Cash,North,Success
SALE05763,2023-08-04,CUST100,PROD006,REP009,2,974.7,1532.62,0,1532.62,Wallet,West,Success
SALE05764,2024-08-27,CUST005,PROD009,REP009,2,65.68,78.46,10,70.61,NetBanking,West,Success
SALE05765,2023-06-15,CUST078,PROD004,REP003,2,583.42,919.24,10,827.32,Card,South,Success
SALE05766,2024-10-24,CUST046,PROD006,REP008,2,974.7,1532.62,5,1455.99,UPI,North,Success
SALE05767,2025-05-03,CUST007,PROD001,REP002,1,350.77,411.83,0,411.83,Card,West,Success
SALE05768,2024-02-25,CUST002,PROD012,REP011,2,246.24,331.1,15,281.44,Cash,West,Success
SALE05769,2023-01-23,CUST008,PROD007,REP010,2,1195.64,2042.84,0,2042.84,Card,South,Success
SALE05770,2023-09-07,CUST091,PROD012,REP006,1,123.12,165.55,15,140.72,NetBanking,West,Success
SALE05771,2023-02-14,CUST036,PROD011,REP002,1,534.18,858.71,10,772.84,NetBanking,West,Success
SALE05772,2023-05-11,CUST044,PROD012,REP008,1,123.12,165.55,15,140.72,Wallet,North,Failed
SALE05773,2024-08-10,CUST008,PROD005,REP005,1,332.89,592.54,0,592.54,NetBanking,South,Returned
SALE05774,2024-08-29,CUST044,PROD004,REP008,1,291.71,459.62,10,413.66,Wallet,North,Success
SALE05775,2023-06-14,CUST001,PROD015,REP004,1,479.81,607.94,10,547.15,Cash,East,Success
SALE05776,2023-05-18,CUST013,PROD011,REP004,4,2136.72,3434.84,0,3434.84,Card,East,Success
SALE05777,2024-10-06,CUST036,PROD013,REP009,1,232.47,275.82,5,262.03,NetBanking,West,Success
SALE05778,2024-06-08,CUST004,PROD001,REP004,2,701.54,823.66,15,700.11,Cash,North,Failed
SALE05779,2023-02-10,CUST063,PROD006,REP012,1,487.35,766.31,5,727.99,Cash,North,Success
SALE05780,2025-07-01,CUST007,PROD011,REP011,1,534.18,858.71,25,644.03,UPI,West,Success
SALE05781,2024-08-09,CUST038,PROD002,REP008,1,237.74,288.91,15,245.57,Cash,North,Success
SALE05782,2023-05-31,CUST016,PROD009,REP011,4,131.36,156.92,0,156.92,NetBanking,North,Success
SALE05783,2023-02-27,CUST033,PROD007,REP011,1,597.82,1021.42,0,1021.42,Card,West,Success
SALE05784,2023-06-20,CUST003,PROD001,REP008,1,350.77,411.83,15,350.06,Card,North,Success
SALE05785,2023-09-22,CUST001,PROD005,REP004,1,332.89,592.54,15,503.66,Card,East,Success
SALE05786,2025-08-02,CUST090,PROD005,REP008,1,332.89,592.54,25,444.4,NetBanking,North,Success
SALE05787,2023-07-04,CUST008,PROD003,REP001,1,77,134.12,0,134.12,Wallet,South,Success
SALE05788,2024-06-13,CUST061,PROD010,REP008,2,1396.44,2283.74,10,2055.37,Cash,North,Success
SALE05789,2024-02-20,CUST120,PROD005,REP004,2,665.78,1185.08,5,1125.83,Cash,East,Success
SALE05790,2024-09-05,CUST006,PROD005,REP006,1,332.89,592.54,5,562.91,Cash,West,Success
SALE05791,2024-07-31,CUST008,PROD014,REP008,3,918.12,1201.56,10,1081.4,UPI,South,Success
SALE05792,2024-10-14,CUST039,PROD008,REP006,1,441.75,762.83,0,762.83,Card,West,Failed
SALE05793,2023-01-20,CUST110,PROD006,REP008,2,974.7,1532.62,0,1532.62,Cash,North,Success
SALE05794,2025-06-18,CUST093,PROD011,REP005,1,534.18,858.71,10,772.84,Cash,North,Success
SALE05795,2025-01-06,CUST024,PROD014,REP002,2,612.08,801.04,30,560.73,UPI,West,Success
SALE05796,2025-01-15,CUST052,PROD001,REP004,2,701.54,823.66,10,741.29,UPI,East,Success
SALE05797,2024-11-08,CUST004,PROD007,REP008,3,1793.46,3064.26,10,2757.83,Card,North,Success
SALE05798,2025-04-21,CUST113,PROD009,REP008,1,32.84,39.23,5,37.27,Wallet,North,Success
SALE05799,2023-10-18,CUST109,PROD006,REP008,2,974.7,1532.62,30,1072.83,UPI,North,Success
SALE05800,2025-08-27,CUST005,PROD012,REP002,2,246.24,331.1,5,314.54,UPI,West,Success
SALE05801,2023-03-29,CUST009,PROD015,REP008,2,959.62,1215.88,15,1033.5,Wallet,North,Success
SALE05802,2023-08-10,CUST003,PROD015,REP008,1,479.81,607.94,25,455.96,UPI,North,Success
SALE05803,2024-04-04,CUST008,PROD005,REP012,1,332.89,592.54,20,474.03,Card,South,Returned
SALE05804,2024-09-13,CUST060,PROD005,REP005,1,332.89,592.54,30,414.78,UPI,South,Success
SALE05805,2024-04-27,CUST013,PROD015,REP004,1,479.81,607.94,5,577.54,Card,East,Success
SALE05806,2025-06-07,CUST003,PROD008,REP008,2,883.5,1525.66,5,1449.38,NetBanking,North,Success
SALE05807,2024-05-08,CUST010,PROD005,REP011,2,665.78,1185.08,20,948.06,UPI,West,Success
SALE05808,2023-06-24,CUST114,PROD011,REP002,1,534.18,858.71,30,601.1,NetBanking,West,Success
SALE05809,2023-08-13,CUST036,PROD005,REP002,3,998.67,1777.62,25,1333.22,Card,West,Success
SALE05810,2025-04-30,CUST017,PROD005,REP002,1,332.89,592.54,20,474.03,UPI,North,Success
SALE05811,2024-02-25,CUST005,PROD014,REP011,1,306.04,400.52,5,380.49,Cash,West,Success
SALE05812,2024-09-07,CUST115,PROD003,REP004,1,77,134.12,10,120.71,UPI,East,Success
SALE05813,2023-05-27,CUST061,PROD002,REP008,2,475.48,577.82,20,462.26,Cash,North,Success
SALE05814,2025-03-24,CUST008,PROD005,REP010,2,665.78,1185.08,10,1066.57,Wallet,South,Success
SALE05815,2024-08-19,CUST002,PROD009,REP006,1,32.84,39.23,5,37.27,Cash,West,Success
SALE05816,2025-04-20,CUST002,PROD003,REP009,2,154,268.24,5,254.83,Cash,West,Success
SALE05817,2025-02-24,CUST004,PROD008,REP008,1,441.75,762.83,20,610.26,Wallet,North,Success
SALE05818,2023-07-06,CUST032,PROD010,REP012,1,698.22,1141.87,30,799.31,Cash,South,Success
SALE05819,2024-09-30,CUST097,PROD013,REP001,1,232.47,275.82,0,275.82,Cash,South,Success
SALE05820,2024-11-06,CUST024,PROD005,REP006,1,332.89,592.54,20,474.03,Card,West,Success
SALE05821,2024-06-07,CUST068,PROD012,REP002,2,246.24,331.1,0,331.1,UPI,West,Success
SALE05822,2023-09-28,CUST019,PROD005,REP002,2,665.78,1185.08,5,1125.83,Wallet,West,Success
SALE05823,2023-06-21,CUST043,PROD010,REP003,1,698.22,1141.87,15,970.59,Cash,South,Failed
SALE05824,2025-01-11,CUST045,PROD007,REP008,1,597.82,1021.42,0,1021.42,NetBanking,North,Success
SALE05825,2024-12-03,CUST005,PROD003,REP006,1,77,134.12,10,120.71,NetBanking,West,Success
SALE05826,2023-12-17,CUST012,PROD011,REP003,1,534.18,858.71,0,858.71,UPI,East,Success
SALE05827,2025-08-02,CUST037,PROD005,REP008,1,332.89,592.54,0,592.54,NetBanking,North,Success
SALE05828,2024-04-09,CUST002,PROD004,REP009,1,291.71,459.62,30,321.73,Wallet,West,Success
SALE05829,2024-09-02,CUST012,PROD006,REP004,2,974.7,1532.62,0,1532.62,UPI,East,Success
SALE05830,2024-08-27,CUST027,PROD010,REP003,1,698.22,1141.87,30,799.31,UPI,East,Success
SALE05831,2023-03-12,CUST119,PROD005,REP010,1,332.89,592.54,10,533.29,UPI,East,Success
SALE05832,2023-08-24,CUST022,PROD004,REP006,3,875.13,1378.86,10,1240.97,UPI,West,Success
SALE05833,2024-01-23,CUST060,PROD001,REP010,1,350.77,411.83,25,308.87,UPI,South,Success
SALE05834,2024-01-30,CUST018,PROD008,REP001,1,441.75,762.83,10,686.55,Cash,South,Success
SALE05835,2023-05-16,CUST053,PROD007,REP007,1,597.82,1021.42,0,1021.42,Cash,Central,Success
SALE05836,2023-04-22,CUST033,PROD005,REP006,1,332.89,592.54,0,592.54,Cash,West,Success
SALE05837,2023-01-17,CUST081,PROD001,REP001,1,350.77,411.83,0,411.83,UPI,South,Success
SALE05838,2023-07-27,CUST016,PROD007,REP008,1,597.82,1021.42,0,1021.42,Card,North,Success
SALE05839,2024-06-19,CUST034,PROD012,REP003,2,246.24,331.1,0,331.1,Wallet,South,Success
SALE05840,2025-05-30,CUST036,PROD011,REP009,2,1068.36,1717.42,15,1459.81,Cash,West,Failed
SALE05841,2025-07-20,CUST017,PROD013,REP008,2,464.94,551.64,5,524.06,NetBanking,North,Success
SALE05842,2024-05-31,CUST004,PROD001,REP009,1,350.77,411.83,15,350.06,Wallet,North,Success
SALE05843,2024-12-01,CUST003,PROD015,REP008,1,479.81,607.94,0,607.94,NetBanking,North,Success
SALE05844,2024-03-05,CUST001,PROD006,REP004,1,487.35,766.31,30,536.42,Cash,East,Success
SALE05845,2025-04-26,CUST077,PROD015,REP010,1,479.81,607.94,5,577.54,NetBanking,East,Success
SALE05846,2023-06-03,CUST007,PROD005,REP002,1,332.89,592.54,15,503.66,Wallet,West,Success
SALE05847,2024-09-12,CUST006,PROD008,REP006,1,441.75,762.83,20,610.26,Cash,West,Success
SALE05848,2023-04-09,CUST045,PROD006,REP008,1,487.35,766.31,5,727.99,Wallet,North,Success
SALE05849,2023-07-01,CUST010,PROD006,REP011,1,487.35,766.31,0,766.31,UPI,West,Success
SALE05850,2024-05-02,CUST025,PROD013,REP005,1,232.47,275.82,10,248.24,UPI,South,Success
SALE05851,2025-07-12,CUST005,PROD012,REP001,1,123.12,165.55,0,165.55,UPI,West,Success
SALE05852,2024-09-21,CUST108,PROD015,REP006,1,479.81,607.94,5,577.54,UPI,West,Success
SALE05853,2024-09-06,CUST070,PROD009,REP008,1,32.84,39.23,30,27.46,Wallet,North,Success
SALE05854,2023-02-09,CUST074,PROD008,REP003,1,441.75,762.83,20,610.26,UPI,South,Success
SALE05855,2025-06-17,CUST016,PROD002,REP008,1,237.74,288.91,15,245.57,NetBanking,North,Success
SALE05856,2025-03-13,CUST048,PROD015,REP008,1,479.81,607.94,20,486.35,NetBanking,North,Success
SALE05857,2024-06-28,CUST004,PROD009,REP008,1,32.84,39.23,10,35.31,UPI,North,Success
SALE05858,2024-05-30,CUST001,PROD010,REP004,1,698.22,1141.87,15,970.59,Cash,East,Success
SALE05859,2025-02-09,CUST001,PROD007,REP004,2,1195.64,2042.84,0,2042.84,NetBanking,East,Success
SALE05860,2023-05-01,CUST032,PROD009,REP012,1,32.84,39.23,0,39.23,NetBanking,South,Success
